,date,open,high,low,close,volume
5818,2017-03-23,2620.575,2629.633,2594.07,2618.32,11029766800
5819,2017-03-24,2616.41,2636.704,2609.668,2632.952,12077457100
5820,2017-03-27,2634.362,2638.443,2618.21,2622.407,11093584200
5821,2017-03-28,2619.543,2621.142,2605.054,2611.648,8968164100
5822,2017-03-29,2612.711,2619.412,2594.134,2603.028,11280593600
5823,2017-03-30,2597.483,2600.725,2559.28,2569.151,12773405800
5824,2017-03-31,2567.289,2578.924,2563.963,2577.345,10056438300
5825,2017-04-05,2590.44,2627.024,2590.44,2626.724,14043763400
5826,2017-04-06,2630.284,2642.014,2625.06,2637.185,12298126400
5827,2017-04-07,2640.923,2652.705,2636.892,2645.615,12727074100
5828,2017-04-10,2646.674,2646.682,2629.315,2632.991,12961367400
5829,2017-04-11,2632.702,2651.382,2613.086,2650.109,15464536700
5830,2017-04-12,2646.322,2646.341,2626.144,2634.315,13844980400
5831,2017-04-13,2628.127,2644.038,2625.329,2639.439,10210507600
5832,2017-04-14,2639.245,2639.672,2611.272,2614.545,11180361700
5833,2017-04-17,2601.445,2601.445,2576.845,2590.971,11877857600
5834,2017-04-18,2586.706,2600.133,2576.338,2576.482,9998943700
5835,2017-04-19,2565.077,2568.133,2528.411,2549.542,11699944000
5836,2017-04-20,2544.052,2557.927,2530.939,2551.622,10305721000
5837,2017-04-21,2549.059,2556.032,2533.053,2543.164,8802346800
5838,2017-04-24,2535.217,2535.217,2483.918,2495.784,9936498100
5839,2017-04-25,2491.318,2511.903,2487.527,2503.975,8227966500
5840,2017-04-26,2501.882,2518.625,2501.094,2508.59,8820910700
5841,2017-04-27,2501.008,2518.259,2466.248,2514.71,10933546600
5842,2017-04-28,2507.831,2516.817,2502.494,2516.817,8920994500
5843,2017-05-02,2511.48,2517.483,2505.709,2513.012,8281435600
5844,2017-05-03,2507.427,2517.535,2498.427,2509.068,8873460600
5845,2017-05-04,2502.085,2512.614,2488.837,2499.054,9326604900
5846,2017-05-05,2487.779,2489.726,2467.848,2470.914,9239531300
5847,2017-05-08,2461.944,2464.077,2437.208,2438.433,9313547800
5848,2017-05-09,2427.672,2442.467,2415.698,2440.744,7579703800
5849,2017-05-10,2438.787,2447.512,2405.061,2405.729,8694768300
5850,2017-05-11,2392.907,2412.434,2367.5,2411.704,10492763000
5851,2017-05-12,2405.478,2421.177,2396.44,2414.232,7763451200
5852,2017-05-15,2415.782,2430.028,2415.59,2426.206,7035464700
5853,2017-05-16,2421.078,2458.534,2406.747,2458.21,9541222900
5854,2017-05-17,2455.265,2469.922,2451.864,2455.019,9305234400
5855,2017-05-18,2436.628,2455.648,2431.732,2444.662,8006390900
5856,2017-05-19,2442.229,2449.862,2437.406,2447.158,7422918700
5857,2017-05-22,2446.153,2457.456,2419.51,2429.407,8743967600
5858,2017-05-23,2423.704,2429.74,2395.893,2403.392,9834966000
5859,2017-05-24,2390.252,2407.899,2366.272,2407.488,7839878700
5860,2017-05-25,2401.325,2432.482,2385.908,2428.943,9152001900
5861,2017-05-26,2424.017,2437.444,2422.503,2429.221,8320317700
5862,2017-05-31,2443.677,2450.804,2427.922,2431.165,8287048000
5863,2017-06-01,2422.004,2423.2,2406.095,2407.48,8877565900
5864,2017-06-02,2399.262,2420.752,2388.085,2417.086,7698511200
5865,2017-06-05,2416.476,2423.782,2413.215,2417.592,6882873100
5866,2017-06-06,2412.046,2427.335,2407.255,2426.621,6404826100
5867,2017-06-07,2426.567,2461.467,2424.704,2461.297,9452788000
5868,2017-06-08,2459.216,2470.175,2456.398,2468.305,8614331100
5869,2017-06-09,2465.67,2475.914,2463.612,2474.031,8366859000
5870,2017-06-12,2467.246,2476.209,2454.248,2457.028,8224551800
5871,2017-06-13,2452.697,2478.991,2452.559,2477.532,7816253700
5872,2017-06-14,2472.781,2477.063,2460.878,2465.302,8016000900
5873,2017-06-15,2460.689,2475.153,2457.452,2473.106,8445402800
5874,2017-06-16,2466.755,2472.282,2460.611,2465.294,7749414900
5875,2017-06-19,2463.753,2482.277,2463.586,2481.963,7734903200
5876,2017-06-20,2484.924,2486.749,2475.441,2479.733,8514036800
5877,2017-06-21,2484.578,2495.771,2474.584,2495.318,8163189200
5878,2017-06-22,2492.031,2501.319,2470.639,2471.012,9725555000
5879,2017-06-23,2464.28,2480.009,2448.016,2479.91,8574592600
5880,2017-06-26,2479.985,2511.815,2479.985,2511.815,9222968300
5881,2017-06-27,2510.354,2516.094,2501.607,2513.932,8538453600
5882,2017-06-28,2507.928,2512.5,2494.649,2498.651,8220484700
5883,2017-06-29,2499.872,2509.464,2499.872,2508.783,7811518400
5884,2017-06-30,2500.696,2513.105,2496.255,2512.143,7071111200
5885,2017-07-03,2513.344,2521.58,2502.955,2521.389,8938856700
5886,2017-07-04,2519.416,2520.188,2509.326,2515.133,8568715400
5887,2017-07-05,2512.718,2532.55,2508.39,2532.267,9171256700
5888,2017-07-06,2530.53,2540.328,2518.015,2539.464,11276994800
5889,2017-07-07,2533.149,2550.402,2528.81,2548.598,11596613400
5890,2017-07-10,2537.262,2550.111,2530.567,2540.544,12827019000
5891,2017-07-11,2536.122,2540.821,2520.301,2521.023,10903990600
5892,2017-07-12,2521.357,2525.181,2489.956,2512.943,10393876700
5893,2017-07-13,2511.338,2527.745,2509.338,2519.813,11431433500
5894,2017-07-14,2513.385,2520.221,2504.441,2518.196,9064027700
5895,2017-07-17,2512.204,2512.204,2433.081,2456.948,14417310500
5896,2017-07-18,2446.369,2476.345,2445.471,2476.051,11172802700
5897,2017-07-19,2471.467,2515.782,2470.63,2514.815,16521584900
5898,2017-07-20,2511.953,2532.88,2510.241,2530.687,14563665100
5899,2017-07-21,2525.573,2538.704,2523.18,2532.48,12326130400
5900,2017-07-24,2526.548,2542.939,2526.46,2538.788,13732233200
5901,2017-07-25,2536.402,2539.417,2520.755,2531.613,11904013400
5902,2017-07-26,2534.618,2540.0,2518.167,2532.164,12989055900
5903,2017-07-27,2530.461,2534.941,2513.419,2533.627,14065162900
5904,2017-07-28,2527.599,2547.675,2524.419,2543.686,11570991100
5905,2017-07-31,2545.387,2574.092,2545.158,2573.072,16685956500
5906,2017-08-01,2574.801,2578.276,2565.543,2576.361,14913594200
5907,2017-08-02,2572.455,2584.464,2561.326,2562.778,16444964100
5908,2017-08-03,2558.943,2570.029,2555.998,2565.534,15049639000
5909,2017-08-04,2563.486,2582.586,2558.967,2559.242,18810175600
5910,2017-08-07,2559.615,2585.27,2546.287,2584.84,16333963100
5911,2017-08-08,2584.561,2591.99,2576.226,2583.984,17908630200
5912,2017-08-09,2583.898,2602.444,2577.124,2601.793,16802213200
5913,2017-08-10,2594.698,2601.528,2567.695,2585.425,16071970800
5914,2017-08-11,2565.548,2575.454,2527.769,2532.725,17710373200
5915,2017-08-14,2533.431,2566.373,2533.431,2566.179,12651426100
5916,2017-08-15,2563.247,2572.868,2560.183,2569.961,11773966800
5917,2017-08-16,2568.139,2569.564,2549.637,2566.24,12028200100
5918,2017-08-17,2574.254,2583.678,2567.711,2583.147,13267168700
5919,2017-08-18,2569.067,2580.731,2564.168,2577.892,11801718100
5920,2017-08-21,2581.266,2600.906,2581.266,2600.46,11994789000
5921,2017-08-22,2597.756,2599.542,2586.409,2594.415,11666684600
5922,2017-08-23,2586.304,2590.77,2569.067,2575.341,10481358500
5923,2017-08-24,2577.032,2579.71,2558.717,2562.975,9484207900
5924,2017-08-25,2565.069,2595.54,2565.069,2593.117,11301773900
5925,2017-08-28,2594.285,2620.387,2594.285,2617.401,13334158100
5926,2017-08-29,2616.857,2624.078,2606.455,2610.833,12374832300
5927,2017-08-30,2607.355,2626.211,2607.096,2621.945,14580152500
5928,2017-08-31,2620.595,2629.877,2612.004,2629.375,14013367200
5929,2017-09-01,2637.963,2660.419,2637.963,2651.959,18109432800
5930,2017-09-04,2661.604,2663.275,2650.947,2662.103,16967083900
5931,2017-09-05,2658.474,2658.763,2642.351,2652.829,13085716800
5932,2017-09-06,2644.313,2666.578,2641.604,2664.057,14532547800
5933,2017-09-07,2662.694,2664.237,2644.784,2646.724,13976238400
5934,2017-09-08,2645.468,2660.395,2638.185,2648.773,12628088900
5935,2017-09-11,2644.428,2670.507,2640.109,2669.817,14166704100
5936,2017-09-12,2674.484,2688.581,2664.48,2671.392,18117224400
5937,2017-09-13,2667.243,2685.264,2665.543,2684.878,13135240400
5938,2017-09-14,2683.797,2689.867,2664.971,2672.809,14094149200
5939,2017-09-15,2668.1,2668.272,2645.027,2651.853,13545601500
5940,2017-09-18,2647.428,2667.465,2647.428,2666.674,11216012300
5941,2017-09-19,2667.613,2670.56,2648.356,2657.77,11112581500
5942,2017-09-20,2654.757,2673.356,2650.959,2672.45,12278598700
5943,2017-09-21,2671.308,2672.657,2653.168,2653.812,12115572400
5944,2017-09-22,2643.496,2646.652,2629.499,2646.652,11287169500
5945,2017-09-25,2641.182,2646.251,2628.584,2631.878,10074471900
5946,2017-09-26,2630.514,2640.344,2628.527,2639.977,8616319000
5947,2017-09-27,2638.683,2655.935,2637.773,2653.693,9515138300
5948,2017-09-28,2651.741,2656.844,2648.262,2650.33,9703467100
5949,2017-09-29,2651.445,2665.872,2651.445,2660.605,9393450300
5950,2017-10-09,2689.207,2693.245,2678.64,2683.253,10957375400
5951,2017-10-10,2682.014,2687.393,2670.609,2687.093,11263052700
5952,2017-10-11,2685.574,2691.577,2682.093,2686.97,11371160000
5953,2017-10-12,2685.263,2687.272,2665.453,2682.393,10299871400
5954,2017-10-13,2681.585,2694.85,2679.956,2693.199,8957979400
5955,2017-10-16,2695.854,2696.009,2668.309,2674.689,10888669300
5956,2017-10-17,2669.446,2679.029,2664.579,2671.198,7720843500
5957,2017-10-18,2670.932,2679.649,2665.716,2673.475,9634910300
5958,2017-10-19,2666.901,2670.272,2654.286,2661.533,9310916400
5959,2017-10-20,2654.867,2673.212,2651.764,2672.459,7347574400
5960,2017-10-23,2672.14,2681.496,2669.63,2681.016,7198696300
5961,2017-10-24,2677.718,2684.673,2673.179,2683.333,7820207700
5962,2017-10-25,2681.546,2698.945,2679.268,2697.89,7123941000
5963,2017-10-26,2704.616,2722.865,2699.413,2720.079,10660217400
5964,2017-10-27,2714.91,2718.758,2706.065,2716.09,9378238700
5965,2017-10-30,2712.32,2714.083,2659.473,2685.14,11645764900
5966,2017-10-31,2679.805,2695.504,2677.596,2694.79,8373889800
5967,2017-11-01,2696.85,2709.89,2694.693,2700.937,9629847000
5968,2017-11-02,2697.279,2697.279,2680.559,2685.946,9246308800
5969,2017-11-03,2682.989,2689.717,2659.45,2674.553,9796350400
5970,2017-11-06,2678.395,2711.212,2677.021,2710.434,9535345700
5971,2017-11-07,2711.375,2730.423,2709.903,2728.426,11038221300
5972,2017-11-08,2725.076,2739.088,2720.923,2726.959,10467418600
5973,2017-11-09,2725.957,2747.009,2725.381,2746.652,9328813800
5974,2017-11-10,2742.336,2759.311,2737.141,2754.775,11229198500
5975,2017-11-13,2756.187,2768.512,2752.383,2767.319,11838305000
5976,2017-11-14,2767.271,2773.24,2743.672,2751.964,11728430300
5977,2017-11-15,2740.553,2742.985,2717.833,2725.064,10412525300
5978,2017-11-16,2719.979,2733.43,2716.871,2725.876,9293222100
5979,2017-11-17,2718.412,2722.663,2671.67,2675.489,13128078500
5980,2017-11-20,2658.687,2687.118,2626.71,2686.665,9631336000
5981,2017-11-21,2678.073,2702.86,2675.077,2691.919,9784372900
5982,2017-11-22,2695.005,2709.366,2680.464,2704.303,10759423400
5983,2017-11-23,2699.749,2699.749,2634.99,2636.283,11557978800
5984,2017-11-24,2625.444,2647.104,2619.066,2641.213,8918638400
5985,2017-11-27,2637.679,2639.674,2611.479,2614.785,9093311800
5986,2017-11-28,2608.935,2643.882,2608.838,2643.366,8603173500
5987,2017-11-29,2642.568,2650.251,2622.194,2648.582,11904032200
5988,2017-11-30,2641.239,2653.235,2623.692,2632.223,9476909900
5989,2017-12-01,2631.433,2639.386,2619.668,2637.032,8376061900
5990,2017-12-04,2633.743,2639.924,2620.553,2625.479,9330474100
5991,2017-12-05,2618.222,2625.771,2589.96,2596.695,11633342600
5992,2017-12-06,2585.888,2594.611,2559.453,2594.213,9454722800
5993,2017-12-07,2584.776,2592.52,2570.99,2576.097,8012978600
5994,2017-12-08,2569.467,2601.07,2567.298,2594.609,8337999600
5995,2017-12-11,2598.016,2629.673,2598.016,2629.316,7946994400
5996,2017-12-12,2630.39,2630.949,2603.598,2603.827,7687814800
5997,2017-12-13,2600.345,2624.665,2598.119,2624.012,6814286700
5998,2017-12-14,2624.348,2628.086,2609.799,2619.789,7337269700
5999,2017-12-15,2615.726,2616.768,2590.914,2598.336,7923615300
6000,2017-12-18,2598.736,2609.074,2587.623,2601.124,7186080900
6001,2017-12-19,2598.906,2614.869,2598.061,2614.178,6670979800
6002,2017-12-20,2615.322,2618.518,2601.028,2607.095,8133861600
6003,2017-12-21,2602.431,2624.63,2587.823,2619.01,8005301300
6004,2017-12-22,2617.167,2634.565,2616.265,2626.752,7484336200
6005,2017-12-25,2625.922,2631.716,2602.022,2609.047,8146111500
6006,2017-12-26,2605.484,2623.404,2593.949,2622.704,8025377700
6007,2017-12-27,2621.777,2630.817,2605.708,2607.35,9415670600
6008,2017-12-28,2607.751,2638.777,2601.251,2633.18,10680316500
6009,2017-12-29,2631.79,2641.713,2626.108,2639.072,8550020500
6010,2018-01-02,2646.441,2681.651,2646.441,2680.997,11765913000
6011,2018-01-03,2679.341,2705.067,2677.931,2700.378,12572501300
6012,2018-01-04,2703.072,2740.43,2700.948,2731.038,12584475800
6013,2018-01-05,2731.417,2742.934,2726.343,2735.787,12287812100
6014,2018-01-08,2733.162,2759.076,2730.168,2755.881,14025160200
6015,2018-01-09,2752.149,2763.747,2750.642,2763.305,11627278800
6016,2018-01-10,2766.508,2776.755,2744.385,2764.059,11688565600
6017,2018-01-11,2758.853,2759.95,2742.481,2756.388,10074453200
6018,2018-01-12,2755.262,2763.262,2745.857,2755.486,10452304400
6019,2018-01-15,2754.552,2755.292,2704.923,2713.592,13016482300
6020,2018-01-16,2706.937,2727.626,2705.588,2722.409,11010332700
6021,2018-01-17,2718.623,2718.679,2690.871,2709.623,11710164200
6022,2018-01-18,2709.317,2721.56,2705.864,2717.706,9938703900
6023,2018-01-19,2718.086,2736.184,2711.813,2723.996,10958725600
6024,2018-01-22,2721.051,2748.148,2719.309,2747.437,10371473400
6025,2018-01-23,2749.762,2766.549,2741.713,2766.457,10366597500
6026,2018-01-24,2768.122,2775.901,2748.235,2775.099,11039779500
6027,2018-01-25,2779.363,2795.298,2771.459,2776.022,12187581000
6028,2018-01-26,2766.343,2784.534,2763.427,2779.595,9682226200
6029,2018-01-29,2783.156,2795.157,2741.825,2749.25,12426783200
6030,2018-01-30,2738.624,2749.223,2727.877,2730.772,9593490800
6031,2018-01-31,2713.922,2727.3,2697.345,2709.578,10916680200
6032,2018-02-01,2708.259,2716.271,2646.102,2659.921,13367571000
6033,2018-02-02,2641.962,2688.996,2608.721,2687.07,11995585900
6034,2018-02-05,2646.759,2684.304,2641.128,2675.574,11384822300
6035,2018-02-06,2619.937,2638.254,2563.733,2567.288,14004359700
6036,2018-02-07,2606.547,2614.318,2528.375,2538.01,13020157100
6037,2018-02-08,2517.029,2547.476,2503.604,2526.015,10227396000
6038,2018-02-09,2459.434,2465.478,2385.522,2428.607,12734625400
6039,2018-02-12,2430.031,2476.906,2425.974,2469.257,8141404900
6040,2018-02-13,2484.78,2511.537,2481.22,2485.956,7905696900
6041,2018-02-14,2490.403,2504.316,2479.374,2501.922,5747323400
6042,2018-02-22,2525.284,2558.027,2522.967,2557.609,7651887600
6043,2018-02-23,2563.325,2576.24,2545.871,2570.49,8419677700
6044,2018-02-26,2584.362,2613.078,2568.594,2609.732,10730480700
6045,2018-02-27,2608.752,2608.752,2581.01,2586.995,10130386600
6046,2018-02-28,2564.397,2586.515,2549.285,2573.972,9164219000
6047,2018-03-01,2556.317,2593.664,2550.69,2592.086,10184646200
6048,2018-03-02,2573.608,2591.845,2569.748,2576.675,9391582800
6049,2018-03-05,2580.154,2589.691,2568.355,2581.889,9040728300
6050,2018-03-06,2588.502,2613.998,2573.711,2613.654,11151683200
6051,2018-03-07,2608.402,2618.006,2586.857,2592.141,9306550500
6052,2018-03-08,2588.082,2611.08,2587.718,2610.354,8858061400
6053,2018-03-09,2610.423,2628.754,2607.187,2628.394,10138796900
6054,2018-03-12,2636.323,2655.312,2636.323,2655.062,12163624600
6055,2018-03-13,2650.33,2654.92,2633.799,2635.698,10053197400
6056,2018-03-14,2629.352,2642.814,2626.984,2631.986,10189456300
6057,2018-03-15,2623.291,2636.595,2613.916,2630.362,9378414800
6058,2018-03-16,2628.804,2637.24,2613.388,2613.799,8358348200
6059,2018-03-19,2609.374,2623.437,2598.409,2620.323,8568609100
6060,2018-03-20,2602.551,2632.213,2596.974,2630.823,8835300500
6061,2018-03-21,2634.411,2646.846,2607.66,2617.278,10106615700
6062,2018-03-22,2619.415,2627.155,2590.599,2602.311,8761216000
6063,2018-03-23,2523.73,2543.512,2473.364,2507.9,15822300400
6064,2018-03-26,2479.376,2517.934,2461.095,2517.335,10928873500
6065,2018-03-27,2540.763,2554.721,2532.559,2552.085,10908825300
6066,2018-03-28,2521.153,2538.549,2502.323,2506.402,9462032400
6067,2018-03-29,2510.495,2540.153,2488.167,2533.84,9801780400
6068,2018-03-30,2535.034,2554.2,2533.73,2551.437,9473860500
6069,2018-04-02,2554.227,2570.641,2546.27,2553.673,10788614100
6070,2018-04-03,2525.35,2534.488,2514.259,2529.226,9186823100
6071,2018-04-04,2539.296,2553.801,2525.591,2528.703,8906414700
6072,2018-04-09,2523.829,2541.853,2510.844,2535.824,8446502600
6073,2018-04-10,2543.732,2566.669,2534.81,2566.253,9799366100
6074,2018-04-11,2576.573,2586.027,2570.81,2579.53,9842335500
6075,2018-04-12,2576.276,2578.189,2559.318,2564.8,8731653000
6076,2018-04-13,2569.849,2575.448,2544.997,2548.021,7475936200
6077,2018-04-16,2544.946,2549.371,2508.863,2523.832,8454225300
6078,2018-04-17,2525.854,2530.806,2479.165,2481.344,8698099400
6079,2018-04-18,2497.418,2505.025,2451.695,2502.564,9783183100
6080,2018-04-19,2506.531,2538.629,2503.992,2531.555,10818740000
6081,2018-04-20,2521.318,2530.857,2488.775,2492.166,9759541700
6082,2018-04-23,2486.012,2502.638,2458.436,2479.497,8145455700
6083,2018-04-24,2480.896,2531.016,2480.896,2529.716,9511726200
6084,2018-04-25,2515.783,2527.485,2512.937,2525.036,7617665500
6085,2018-04-26,2522.928,2524.236,2483.226,2486.153,8102791000
6086,2018-04-27,2490.982,2496.194,2465.055,2488.424,7843886200
6087,2018-05-02,2483.683,2492.398,2468.54,2485.701,8177733000
6088,2018-05-03,2479.919,2507.305,2462.67,2505.486,8463293300
6089,2018-05-04,2499.243,2510.046,2496.97,2501.351,7276158400
6090,2018-05-07,2503.983,2551.035,2503.583,2550.896,8530129500
6091,2018-05-08,2550.343,2566.267,2549.934,2564.225,8495538800
6092,2018-05-09,2563.095,2570.472,2550.915,2563.826,7800515600
6093,2018-05-10,2573.404,2582.524,2564.649,2581.971,8048323600
6094,2018-05-11,2586.251,2589.001,2568.772,2570.293,8104067300
6095,2018-05-14,2570.88,2583.155,2568.774,2577.573,7751718900
6096,2018-05-15,2582.925,2601.251,2572.548,2600.72,7661823900
6097,2018-05-16,2592.384,2605.735,2586.353,2589.656,8111171400
6098,2018-05-17,2589.264,2591.237,2573.348,2578.79,7357943000
6099,2018-05-18,2577.085,2618.671,2574.328,2618.511,8721595800
6100,2018-05-21,2626.039,2641.46,2623.206,2636.711,10295810600
6101,2018-05-22,2634.622,2645.195,2623.146,2644.892,8693987800
6102,2018-05-23,2635.785,2635.785,2602.473,2602.531,9798845800
6103,2018-05-24,2598.191,2603.786,2588.069,2591.008,7461849700
6104,2018-05-25,2587.045,2594.753,2573.051,2580.643,7842271500
6105,2018-05-28,2572.684,2586.934,2554.897,2575.104,8238203600
6106,2018-05-29,2570.582,2585.617,2553.657,2555.863,8124565400
6107,2018-05-30,2521.726,2530.279,2493.261,2494.485,9577666500
6108,2018-05-31,2512.836,2547.52,2511.168,2546.013,8365193300
6109,2018-06-01,2537.263,2548.787,2506.598,2522.762,7914526300
6110,2018-06-04,2527.39,2536.83,2516.32,2530.546,6775405200
6111,2018-06-05,2524.214,2555.019,2520.194,2554.44,7285434800
6112,2018-06-06,2550.822,2564.507,2546.551,2563.085,7539955200
6113,2018-06-07,2569.183,2571.194,2548.836,2551.665,7714204800
6114,2018-06-08,2546.761,2546.912,2512.128,2526.063,7919755900
6115,2018-06-11,2517.128,2521.755,2496.684,2507.051,6690420400
6116,2018-06-12,2507.895,2536.462,2491.758,2535.94,7197771700
6117,2018-06-13,2528.954,2528.954,2504.235,2507.654,7863530100
6118,2018-06-14,2498.199,2518.257,2485.799,2497.08,7452421200
6119,2018-06-15,2491.305,2500.02,2452.958,2467.239,8933103400
6120,2018-06-19,2431.869,2431.894,2325.106,2351.691,12919770200
6121,2018-06-20,2336.932,2380.866,2328.772,2373.885,8717455900
6122,2018-06-21,2370.915,2398.384,2340.26,2341.648,9507198500
6123,2018-06-22,2322.971,2361.076,2304.507,2357.933,7857753100
6124,2018-06-25,2371.15,2376.193,2342.763,2344.006,7145995500
6125,2018-06-26,2317.732,2345.229,2307.268,2341.255,7435954300
6126,2018-06-27,2344.005,2356.942,2310.545,2320.417,7575906000
6127,2018-06-28,2313.905,2333.966,2297.503,2300.936,6739198700
6128,2018-06-29,2303.512,2355.497,2292.125,2354.672,7611114100
6129,2018-07-02,2349.762,2356.365,2288.182,2306.956,8048850100
6130,2018-07-03,2305.426,2315.573,2253.345,2312.128,8207043800
6131,2018-07-04,2302.539,2314.581,2278.516,2283.433,7499096400
6132,2018-07-05,2279.709,2294.596,2246.568,2248.148,7629462300
6133,2018-07-06,2244.975,2278.236,2212.114,2258.493,8090193300
6134,2018-07-09,2261.881,2307.429,2261.881,2307.17,7177120600
6135,2018-07-10,2311.841,2325.749,2299.722,2325.374,7315741500
6136,2018-07-11,2287.383,2299.278,2260.315,2284.17,7898572900
6137,2018-07-12,2278.081,2336.35,2278.081,2331.317,9065539400
6138,2018-07-13,2331.719,2344.3,2325.863,2342.097,7598244400
6139,2018-07-16,2339.838,2351.115,2328.479,2339.254,6681340600
6140,2018-07-17,2329.776,2329.776,2298.147,2319.971,6785471400
6141,2018-07-18,2321.004,2334.541,2308.157,2309.992,7598628100
6142,2018-07-19,2311.992,2324.634,2291.034,2297.683,7092799100
6143,2018-07-20,2296.237,2327.264,2279.564,2323.027,7689496800
6144,2018-07-23,2310.01,2339.233,2305.354,2339.029,9571835200
6145,2018-07-24,2340.708,2382.776,2340.708,2382.211,13244299600
6146,2018-07-25,2386.722,2388.42,2373.932,2380.148,10573904000
6147,2018-07-26,2380.7,2388.047,2356.583,2362.717,10073674800
6148,2018-07-27,2362.138,2368.526,2347.876,2355.706,9197521000
6149,2018-07-30,2355.286,2368.549,2331.36,2344.72,9336818700
6150,2018-07-31,2345.078,2357.635,2335.675,2351.329,7059362000
6151,2018-08-01,2355.023,2364.198,2311.421,2311.722,8880759700
6152,2018-08-02,2305.696,2305.696,2228.94,2271.047,10578893900
6153,2018-08-03,2266.577,2274.179,2242.064,2242.403,7876651700
6154,2018-08-06,2233.699,2245.375,2186.329,2197.661,7803306700
6155,2018-08-07,2202.869,2262.049,2189.366,2261.74,9040313600
6156,2018-08-08,2254.244,2267.155,2232.222,2235.188,9444951400
6157,2018-08-09,2221.751,2284.902,2217.217,2277.003,9442163200
6158,2018-08-10,2273.367,2288.294,2267.168,2281.66,7365344400
6159,2018-08-13,2262.187,2288.569,2248.223,2286.353,7606454000
6160,2018-08-14,2283.391,2294.188,2273.238,2284.849,6877446300
6161,2018-08-15,2281.66,2282.421,2235.43,2237.064,7075339800
6162,2018-08-16,2208.158,2240.588,2189.167,2211.387,6821961800
6163,2018-08-17,2227.431,2233.894,2176.054,2178.842,6763116000
6164,2018-08-20,2178.25,2198.77,2155.309,2198.77,6585324100
6165,2018-08-21,2199.524,2231.806,2196.226,2228.405,6726106800
6166,2018-08-22,2225.027,2225.231,2204.862,2209.496,5853473900
6167,2018-08-23,2211.203,2227.314,2198.005,2217.599,6005608300
6168,2018-08-24,2213.534,2224.546,2200.395,2212.004,5583923300
6169,2018-08-27,2217.338,2262.641,2217.338,2262.641,7616198400
6170,2018-08-28,2265.419,2272.275,2255.289,2262.913,7377701000
6171,2018-08-29,2261.023,2264.166,2248.946,2253.558,6168729800
6172,2018-08-30,2254.999,2264.041,2227.53,2229.686,6485068800
6173,2018-08-31,2223.36,2223.985,2196.664,2207.66,6162537000
6174,2018-09-03,2199.859,2207.906,2178.283,2206.375,6115777800
6175,2018-09-04,2205.904,2235.97,2203.408,2231.632,6438332000
6176,2018-09-05,2225.714,2228.957,2196.148,2196.448,6180050800
6177,2018-09-06,2189.81,2207.899,2179.02,2185.96,5819911800
6178,2018-09-07,2191.416,2218.164,2178.381,2192.447,6532427200
6179,2018-09-10,2191.039,2195.652,2161.434,2163.056,6135492300
6180,2018-09-11,2162.881,2172.408,2146.517,2160.464,6333492100
6181,2018-09-12,2158.525,2167.748,2146.688,2153.827,5410974400
6182,2018-09-13,2171.464,2180.297,2145.639,2176.174,6431808600
6183,2018-09-14,2176.601,2185.935,2164.899,2173.509,6254010300
6184,2018-09-17,2165.818,2165.818,2141.574,2145.612,5315160200
6185,2018-09-18,2137.261,2184.597,2137.261,2184.486,6838259400
6186,2018-09-19,2180.308,2228.149,2176.782,2216.029,8009688200
6187,2018-09-20,2216.117,2225.207,2207.775,2212.357,6455922700
6188,2018-09-21,2213.669,2248.552,2202.106,2248.552,7985253600
6189,2018-09-25,2237.206,2253.146,2234.253,2245.01,6161345900
6190,2018-09-26,2248.689,2285.19,2248.689,2271.432,7884452000
6191,2018-09-27,2271.443,2276.836,2255.949,2259.439,7325694000
6192,2018-09-28,2259.835,2281.153,2253.207,2281.153,7799873000
6193,2018-10-08,2242.086,2247.007,2189.14,2193.336,8507327600
6194,2018-10-09,2193.228,2220.36,2193.228,2207.596,7087667200
6195,2018-10-10,2210.234,2223.314,2188.901,2208.65,7148323700
6196,2018-10-11,2134.466,2150.727,2064.727,2083.741,11632910600
6197,2018-10-12,2072.197,2103.881,2035.588,2098.52,10109044300
6198,2018-10-15,2096.38,2102.773,2061.5,2065.326,7169473200
6199,2018-10-16,2063.679,2085.162,2028.869,2038.009,7273026600
6200,2018-10-17,2060.449,2068.186,2008.726,2049.093,7461308000
6201,2018-10-18,2031.385,2031.385,1974.887,1976.578,7501011800
6202,2018-10-19,1947.681,2021.342,1938.564,2019.344,8327813800
6203,2018-10-22,2030.257,2118.056,2030.257,2100.008,12143431900
6204,2018-10-23,2092.262,2097.683,2035.433,2045.999,9678256200
6205,2018-10-24,2026.627,2059.685,2015.188,2034.324,7776024000
6206,2018-10-25,1982.521,2019.758,1971.23,2017.152,8308773200
6207,2018-10-26,2027.095,2040.663,2009.026,2017.234,8383815400
6208,2018-10-29,2006.585,2006.585,1962.835,1971.273,7196746500
6209,2018-10-30,1964.155,1995.499,1941.351,1982.306,8538124900
6210,2018-10-31,1987.551,2026.443,1985.416,2020.304,10143187100
6211,2018-11-01,2029.991,2053.777,2024.714,2027.029,11236881100
6212,2018-11-02,2056.617,2084.371,2043.986,2084.371,12181221600
6213,2018-11-05,2077.214,2086.485,2056.232,2078.036,11052804500
6214,2018-11-06,2073.312,2073.475,2053.554,2072.938,8997525400
6215,2018-11-07,2073.699,2086.702,2058.128,2060.03,9903020600
6216,2018-11-08,2073.483,2076.057,2052.564,2054.524,8969251100
